,City,State,Date,Ct_Value,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalCases_100k_inhab,TotalDeaths_100k_inhab,TotalDeaths_by_TotalCases,Vax_AllDoses,Vax_Dose1,Vax_Dose2,Vax_Dose3,Vax_Dose4,Hosp_Count,Hosp_Deaths,Hosp_Death_Rate,Aver_Hosp_Stay,Stringency_Index,Total_Pop_2022,Proportion_Rural_Pop,Municipal_HDI_Overall,Municipal_HDI_Longevity_Dimension,Municipal_HDI_Educational_Dimension,Municipal_HDI_Income_Dimension,Proportion_Poor,Gini_Coefficient,Theil_Index,Latitude,Longitude
26590,Rio de Janeiro,RJ,2021-04-12,32.225,237974,117,21752,13,2.37974,0.21752,0.0914049433971778,41578,0,39165,2413,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26591,Rio de Janeiro,RJ,2021-04-13,30.7115,239525,1551,21933,181,2.39525,0.21933,0.091568729777685,29985,0,28132,1853,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26592,Rio de Janeiro,RJ,2021-04-14,29.198,240757,1232,22065,132,2.40757,0.22065,0.0916484255909485,14458,0,11456,3002,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26593,Rio de Janeiro,RJ,2021-04-15,29.885665,242245,1488,22187,122,2.42245,0.22187,0.0915890936861442,52728,2,37801,14925,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26594,Rio de Janeiro,RJ,2021-04-16,30.57333,242245,0,22187,0,2.42245,0.22187,0.0915890936861442,41013,1,28772,12240,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26595,Rio de Janeiro,RJ,2021-04-17,23.54,245106,2861,22477,290,2.45106,0.22477,0.0917031814806655,21862,0,18121,3741,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26596,Rio de Janeiro,RJ,2021-04-18,29.465,245450,344,22497,20,2.4545,0.22497,0.0916561417804033,44,0,31,13,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26597,Rio de Janeiro,RJ,2021-04-19,35.39,245735,285,22554,57,2.45735,0.22554,0.0917817974647486,57943,1,37755,20187,0,20339.0,2191.0,10.77,7.7,63.43,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26598,Rio de Janeiro,RJ,2021-04-20,20.79,247178,1443,22714,160,2.47178,0.22714,0.0918932914741603,47769,0,32156,15613,0,20339.0,2191.0,10.77,7.7,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26599,Rio de Janeiro,RJ,2021-04-21,27.255,248600,1422,22833,119,2.486,0.22833,0.0918463395012067,32080,1,8990,23089,0,20339.0,2191.0,10.77,7.7,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26600,Rio de Janeiro,RJ,2021-04-22,28.932499999999997,250161,1561,22923,90,2.50161,0.22923,0.091632988355499,61776,0,39163,22613,0,20339.0,2191.0,10.77,7.7,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26601,Rio de Janeiro,RJ,2021-04-23,30.61,251825,1664,23095,172,2.51825,0.23095,0.0917105132532512,54167,0,28734,25433,0,20339.0,2191.0,10.77,7.7,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26602,Rio de Janeiro,RJ,2021-04-24,29.36333,253072,1247,23219,124,2.53072,0.23219,0.0917485932857052,42969,0,24262,18707,0,20339.0,2191.0,10.77,7.7,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26603,Rio de Janeiro,RJ,2021-04-25,29.55,253492,420,23254,35,2.53492,0.23254,0.0917346504031685,100,0,44,56,0,20339.0,2191.0,10.77,7.7,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26604,Rio de Janeiro,RJ,2021-04-26,29.055,253687,195,23256,2,2.53687,0.23256,0.0916720210337936,67181,0,21465,45716,0,20339.0,2191.0,10.77,7.7,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26605,Rio de Janeiro,RJ,2021-04-27,28.56,255325,1638,23452,196,2.55325,0.23452,0.0918515617350435,69648,1,17784,51863,0,20339.0,2191.0,10.77,7.7,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26606,Rio de Janeiro,RJ,2021-04-28,27.6725,256916,1591,23592,140,2.56916,0.23592,0.0918276790857712,76427,0,21520,54907,0,20339.0,2191.0,10.77,7.7,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26607,Rio de Janeiro,RJ,2021-04-29,26.785,258038,1122,23710,118,2.58038,0.2371,0.0918856912547764,76091,1,18472,57618,0,20339.0,2191.0,10.77,7.7,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26608,Rio de Janeiro,RJ,2021-04-30,25.8975,259381,1343,23855,145,2.59381,0.23855,0.0919689568626846,71677,0,22582,49095,0,20339.0,2191.0,10.77,7.7,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26609,Rio de Janeiro,RJ,2021-05-01,26.2425,259381,0,23855,0,2.59381,0.23855,0.0919689568626846,29415,0,15118,14297,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26610,Rio de Janeiro,RJ,2021-05-02,26.112916666666667,260768,1387,24002,147,2.60768,0.24002,0.0920435022702172,104,0,75,29,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26611,Rio de Janeiro,RJ,2021-05-03,25.983333333333334,261401,633,24038,36,2.61401,0.24038,0.0919583322175508,37821,0,28769,9052,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26612,Rio de Janeiro,RJ,2021-05-04,25.85375,264126,2725,24179,141,2.64126,0.24179,0.091543430029607,47329,1,29056,18272,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26613,Rio de Janeiro,RJ,2021-05-05,27.34415,269150,5024,24317,138,2.6915,0.24317,0.090347389931265,39255,4,29577,9674,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26614,Rio de Janeiro,RJ,2021-05-06,26.88922,275833,6683,24495,178,2.75833,0.24495,0.0888037326933325,45183,2,37150,8031,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26615,Rio de Janeiro,RJ,2021-05-07,26.86096,281950,6117,24597,102,2.8195,0.24597,0.0872388721404504,36388,0,31032,5356,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26616,Rio de Janeiro,RJ,2021-05-08,25.77279,285849,3899,24705,108,2.85849,0.24705,0.0864267497874752,64485,0,24104,40381,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26617,Rio de Janeiro,RJ,2021-05-09,30.825,286683,834,24714,9,2.86683,0.24714,0.0862067161289647,111,0,95,16,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26618,Rio de Janeiro,RJ,2021-05-10,32.79667,286890,207,24721,7,2.8689,0.24721,0.0861689149151242,26504,0,19081,7423,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26619,Rio de Janeiro,RJ,2021-05-11,26.4713,289794,2904,24853,132,2.89794,0.24853,0.0857609198258073,30522,1,25312,5209,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26620,Rio de Janeiro,RJ,2021-05-12,26.14331,292496,2702,24949,96,2.92496,0.24949,0.0852968929489634,27945,2,24139,3804,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26621,Rio de Janeiro,RJ,2021-05-13,26.34459,295679,3183,25088,139,2.95679,0.25088,0.0848487718099696,33228,1,28253,4974,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26622,Rio de Janeiro,RJ,2021-05-14,26.87792,299976,4297,25194,106,2.99976,0.25194,0.083986718937515,68555,0,20280,48275,0,22636.0,2394.0,10.58,7.8,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26623,Rio de Janeiro,RJ,2021-05-15,26.11995,302795,2819,25278,84,3.02795,0.25278,0.0834822239468947,20722,0,15181,5541,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26624,Rio de Janeiro,RJ,2021-05-16,31.35767,303490,695,25289,11,3.0349,0.25289,0.0833272924972816,192,0,98,94,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26625,Rio de Janeiro,RJ,2021-05-17,35.1325,303874,384,25289,0,3.03874,0.25289,0.0832219933261812,27277,0,17399,9878,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26626,Rio de Janeiro,RJ,2021-05-18,24.96957,306770,2896,25425,136,3.0677,0.25425,0.0828796818463343,39068,0,33591,5477,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26627,Rio de Janeiro,RJ,2021-05-19,24.88305,308780,2010,25574,149,3.0878,0.25574,0.0828227216788652,38660,0,34841,3819,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26628,Rio de Janeiro,RJ,2021-05-20,27.99313,310671,1891,25737,163,3.10671,0.25737,0.0828432650617534,37120,1,33367,3752,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26629,Rio de Janeiro,RJ,2021-05-21,27.56019,312771,2100,25840,103,3.12771,0.2584,0.08261635509686,51486,0,38922,12564,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26630,Rio de Janeiro,RJ,2021-05-22,25.68833,314661,1890,25920,80,3.14661,0.2592,0.0823743647925863,39054,0,25472,13582,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26631,Rio de Janeiro,RJ,2021-05-23,30.22833,315355,694,25924,4,3.15355,0.25924,0.0822057681026145,75,0,55,20,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26632,Rio de Janeiro,RJ,2021-05-24,28.333995,315629,274,25933,9,3.15629,0.25933,0.0821629191234012,47524,0,35473,12051,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26633,Rio de Janeiro,RJ,2021-05-25,26.43966,317496,1867,25989,56,3.17496,0.25989,0.0818561493688109,42460,0,34837,7623,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26634,Rio de Janeiro,RJ,2021-05-26,26.54476,319030,1534,26090,101,3.1903,0.2609,0.0817791430273015,42921,2,33464,9455,0,22636.0,2394.0,10.58,7.8,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26635,Rio de Janeiro,RJ,2021-05-27,26.74,320393,1363,26185,95,3.20393,0.26185,0.0817277531032201,44174,1,32872,11301,0,22636.0,2394.0,10.58,7.8,66.2,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26636,Rio de Janeiro,RJ,2021-05-28,28.0597,320647,254,26231,46,3.20647,0.26231,0.0818064725383365,41870,2,37881,3987,0,22636.0,2394.0,10.58,7.8,66.2,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26637,Rio de Janeiro,RJ,2021-05-29,26.8899,323668,3021,26295,64,3.23668,0.26295,0.081240654003485,44287,1,41987,2299,0,22636.0,2394.0,10.58,7.8,66.2,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26638,Rio de Janeiro,RJ,2021-05-30,32.69238,324319,651,26296,1,3.24319,0.26296,0.081080664407574,73,0,63,10,0,22636.0,2394.0,10.58,7.8,66.2,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26639,Rio de Janeiro,RJ,2021-05-31,30.38463,324545,226,26298,4,3.24545,0.26298,0.0810303655887473,20473,0,16079,4394,0,22636.0,2394.0,10.58,7.8,66.2,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26640,Rio de Janeiro,RJ,2021-06-01,28.07688,326549,2004,26437,137,3.26549,0.26437,0.0809587535101929,20684,0,16792,3892,0,22076.0,2116.0,95.59,7.6,66.2,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26641,Rio de Janeiro,RJ,2021-06-02,26.80582,329059,2510,26555,118,3.29059,0.26555,0.0806998137112189,18085,2,14801,3282,0,22076.0,2116.0,95.59,7.6,66.2,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26642,Rio de Janeiro,RJ,2021-06-03,26.64674,330941,1882,26667,112,3.30941,0.26667,0.0805793177635892,15804,0,14951,853,0,22076.0,2116.0,95.59,7.6,66.2,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26643,Rio de Janeiro,RJ,2021-06-04,31.43698,331689,748,26689,22,3.31689,0.26689,0.0804639285595844,22986,0,21169,1817,0,22076.0,2116.0,95.59,7.6,66.2,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26644,Rio de Janeiro,RJ,2021-06-05,26.02513,333467,1778,26765,76,3.33467,0.26765,0.0802628146113408,29550,1,28779,770,0,22076.0,2116.0,95.59,7.6,66.2,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26645,Rio de Janeiro,RJ,2021-06-06,30.3955,333949,482,26765,0,3.33949,0.26765,0.0801469685490898,154,2,131,21,0,22076.0,2116.0,95.59,7.6,66.2,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26646,Rio de Janeiro,RJ,2021-06-07,27.018375,334158,209,26765,0,3.34158,0.26765,0.0800968404168088,36356,2,35110,1244,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26647,Rio de Janeiro,RJ,2021-06-08,23.64125,336235,2077,26933,168,3.36235,0.26933,0.0801017145746278,34698,8,33344,1346,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26648,Rio de Janeiro,RJ,2021-06-09,25.87,338716,2481,27036,103,3.38716,0.27036,0.0798190814723839,63054,0,62560,494,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26649,Rio de Janeiro,RJ,2021-06-10,29.12667,340672,1956,27173,137,3.40672,0.27173,0.0797629391320683,34060,1,33218,841,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26650,Rio de Janeiro,RJ,2021-06-11,32.345,342568,1896,27297,124,3.42568,0.27297,0.0796834497092548,31349,2,31002,345,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26651,Rio de Janeiro,RJ,2021-06-12,31.0175,344623,2055,27397,100,3.44623,0.27397,0.0794984664401389,34965,1,34678,286,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26652,Rio de Janeiro,RJ,2021-06-13,29.69,345044,421,27417,20,3.45044,0.27417,0.0794594312609406,52,2,40,10,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26653,Rio de Janeiro,RJ,2021-06-14,32.5,345256,212,27428,11,3.45256,0.27428,0.0794425006372083,33634,1,33160,473,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26654,Rio de Janeiro,RJ,2021-06-15,22.425,347120,1864,27548,120,3.4712,0.27548,0.0793616040562341,50059,2,49500,557,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26655,Rio de Janeiro,RJ,2021-06-16,24.95,349605,2485,27657,109,3.49605,0.27657,0.0791092804736774,43717,3,43244,470,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26656,Rio de Janeiro,RJ,2021-06-17,24.942,352190,2585,27781,124,3.5219,0.27781,0.0788807177943723,47267,3,46818,446,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26657,Rio de Janeiro,RJ,2021-06-18,24.934,354143,1953,27832,51,3.54143,0.27832,0.0785897222308502,44370,3,43905,462,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26658,Rio de Janeiro,RJ,2021-06-19,24.926,355773,1630,27930,98,3.55773,0.2793,0.0785051142160872,34560,5,34298,257,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26659,Rio de Janeiro,RJ,2021-06-20,24.918,356028,255,27989,59,3.56028,0.27989,0.0786146033458042,1474,3,1436,35,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26660,Rio de Janeiro,RJ,2021-06-21,24.91,356196,168,27997,8,3.56196,0.27997,0.0785999842783186,26790,3,26233,554,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26661,Rio de Janeiro,RJ,2021-06-22,28.95,358329,2133,28103,106,3.58329,0.28103,0.0784279251749091,25640,2,24961,677,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26662,Rio de Janeiro,RJ,2021-06-23,25.1184,360465,2136,28209,106,3.60465,0.28209,0.0782572510507261,45670,4,44909,757,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26663,Rio de Janeiro,RJ,2021-06-24,27.26702,362131,1666,28270,61,3.62131,0.2827,0.078065672367182,27803,0,27243,560,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26664,Rio de Janeiro,RJ,2021-06-25,24.59111,363968,1837,28337,67,3.63968,0.28337,0.0778557455600492,23347,11,22939,397,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26665,Rio de Janeiro,RJ,2021-06-26,27.09927,365506,1538,28405,68,3.65506,0.28405,0.0777141825305193,31675,22570,8887,218,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26666,Rio de Janeiro,RJ,2021-06-27,27.44889,365892,386,28408,3,3.65892,0.28408,0.0776403966197675,105,16,81,8,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26667,Rio de Janeiro,RJ,2021-06-28,34.47,365927,35,28418,10,3.65927,0.28418,0.0776602983655209,49173,24586,23755,832,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26668,Rio de Janeiro,RJ,2021-06-29,29.41,367347,1420,28506,88,3.67347,0.28506,0.077599653733391,49442,3594,45218,630,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26669,Rio de Janeiro,RJ,2021-06-30,26.96325,367579,232,28616,110,3.67579,0.28616,0.0778499315793339,51392,344,50013,1035,0,22076.0,2116.0,95.59,7.6,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26670,Rio de Janeiro,RJ,2021-07-01,26.94274,368354,775,28731,115,3.68354,0.28731,0.0779983385547598,54262,71,51810,2381,0,22637.0,2199.0,97.71,7.9,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26671,Rio de Janeiro,RJ,2021-07-02,28.64,369238,884,28805,74,3.69238,0.28805,0.0780120139313938,69125,36,44466,24623,0,22637.0,2199.0,97.71,7.9,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26672,Rio de Janeiro,RJ,2021-07-03,27.07432,369986,748,28863,58,3.69986,0.28863,0.0780110598779413,74960,16,56894,18050,0,22637.0,2199.0,97.71,7.9,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26673,Rio de Janeiro,RJ,2021-07-04,26.1,370182,196,28864,1,3.70182,0.28864,0.0779724567915241,122,0,104,18,0,22637.0,2199.0,97.71,7.9,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26674,Rio de Janeiro,RJ,2021-07-05,28.101665,370346,164,28866,2,3.70346,0.28866,0.0779433286710265,63616,66,31242,32308,0,22637.0,2199.0,97.71,7.9,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26675,Rio de Janeiro,RJ,2021-07-06,30.10333,371512,1166,28948,82,3.71512,0.28948,0.0779194211761665,68787,4509,40840,23438,0,22637.0,2199.0,97.71,7.9,60.65,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26676,Rio de Janeiro,RJ,2021-07-07,26.32,372261,749,28985,37,3.72261,0.28985,0.0778620376563755,87698,63864,12828,11006,0,22637.0,2199.0,97.71,7.9,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26677,Rio de Janeiro,RJ,2021-07-08,27.71982,372794,533,29042,57,3.72794,0.29042,0.0779036143285567,76349,15827,30937,29585,0,22637.0,2199.0,97.71,7.9,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26678,Rio de Janeiro,RJ,2021-07-09,28.34023,373776,982,29042,0,3.73776,0.29042,0.0776989426822482,69008,3724,39525,25759,0,22637.0,2199.0,97.71,7.9,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26679,Rio de Janeiro,RJ,2021-07-10,26.77035,375242,1466,29175,133,3.75242,0.29175,0.0777498254459788,50943,1411,32021,17511,0,22637.0,2199.0,97.71,7.9,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26680,Rio de Janeiro,RJ,2021-07-11,28.16647,375616,374,29185,10,3.75616,0.29185,0.0776990330550349,51,1,39,11,0,22637.0,2199.0,97.71,7.9,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26681,Rio de Janeiro,RJ,2021-07-12,28.02609,375908,292,29192,7,3.75908,0.29192,0.0776572991263819,65282,318,29656,35308,0,22637.0,2199.0,97.71,7.9,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26682,Rio de Janeiro,RJ,2021-07-13,27.88571,376763,855,29241,49,3.76763,0.29241,0.0776111242345984,60544,249,32019,28276,0,22637.0,2199.0,97.71,7.9,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26683,Rio de Janeiro,RJ,2021-07-14,27.40569,378301,1538,29295,54,3.78301,0.29295,0.0774383361397405,45890,89,34521,11280,0,22637.0,2199.0,97.71,7.9,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26684,Rio de Janeiro,RJ,2021-07-15,27.05204,379339,1038,29361,66,3.79339,0.29361,0.077400425476948,60087,81,28561,31445,0,22637.0,2199.0,97.71,7.9,56.94,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
